Date,Min temp,Max temp,Avg temp,"Rain, mm",City
1984-10-11,10.3,14.1,17.9,0.0,Астрахань
1984-10-12,5.2,10.9,16.3,0.0,Астрахань
1984-10-13,7.0,12.7,19.5,0.0,Астрахань
1984-10-14,9.0,12.2,14.1,4.0,Астрахань
1984-10-15,4.8,7.5,11.0,0.5,Астрахань
1984-10-16,7.3,11.7,17.2,0.0,Астрахань
1984-10-17,3.7,7.8,13.9,0.0,Астрахань
1984-10-18,1.7,3.1,4.6,0.0,Астрахань
1984-10-19,0.9,2.2,5.0,0.0,Астрахань
1984-10-20,-0.1,4.8,9.1,0.0,Астрахань
1984-10-21,6.1,9.1,15.7,0.0,Астрахань
1984-10-22,3.0,7.7,14.3,0.0,Астрахань
1984-10-23,7.8,11.4,17.2,0.0,Астрахань
1984-10-24,7.9,9.6,12.4,0.0,Астрахань
1984-10-25,6.5,10.3,14.2,0.1,Астрахань
1984-10-26,9.4,11.2,15.3,0.0,Астрахань
1984-10-27,4.7,9.6,12.9,0.0,Астрахань
1984-10-28,2.5,7.4,14.1,0.0,Астрахань
1984-10-29,7.6,11.6,17.4,0.0,Астрахань
1984-10-30,8.4,9.9,12.7,0.0,Астрахань
1984-10-31,0.4,3.8,8.5,0.0,Астрахань
1984-11-01,-7.7,-0.8,6.7,0.0,Астрахань
1984-11-02,-0.9,3.8,9.0,0.0,Астрахань
1984-11-03,-0.1,5.2,12.8,0.0,Астрахань
1984-11-04,-1.6,4.6,12.8,0.0,Астрахань
1984-11-05,2.1,5.7,12.1,0.0,Астрахань
1984-11-06,6.3,8.7,11.3,0.0,Астрахань
1984-11-07,6.9,9.2,13.6,0.0,Астрахань
1984-11-08,4.0,7.5,14.5,0.0,Астрахань
1984-11-09,1.6,5.7,12.9,0.0,Астрахань
1984-11-10,1.1,5.2,13.2,2.7,Астрахань
1984-11-11,7.8,8.9,10.8,0.0,Астрахань
1984-11-12,3.4,6.2,9.4,0.0,Астрахань
1984-11-13,-4.3,-0.2,6.3,0.0,Астрахань
1984-11-14,-5.6,-4.1,-1.7,0.0,Астрахань
1984-11-15,-2.6,-1.2,1.7,0.0,Астрахань
1984-11-16,-7.6,-2.3,3.0,0.0,Астрахань
1984-11-17,-8.0,-2.1,4.0,0.0,Астрахань
1984-11-18,-6.6,-3.3,0.4,0.0,Астрахань
1984-11-19,-11.4,-7.2,-3.0,0.0,Астрахань
1984-11-20,-11.9,-6.3,0.3,0.0,Астрахань
1984-11-21,-8.0,-2.9,2.7,0.0,Астрахань
1984-11-22,-1.3,1.0,2.6,0.3,Астрахань
1984-11-23,1.7,2.6,4.2,1.8,Астрахань
1984-11-24,2.2,3.5,5.5,0.3,Астрахань
1984-11-25,3.8,5.1,7.6,0.1,Астрахань
1984-11-26,3.9,6.8,9.8,0.0,Астрахань
1984-11-27,2.3,6.3,10.6,0.0,Астрахань
1984-11-28,5.8,7.8,10.2,1.8,Астрахань
1984-11-29,-13.2,-4.8,6.0,0.7,Астрахань
1984-11-30,-17.9,-15.4,-13.1,0.0,Астрахань
1984-12-01,-14.8,-10.7,-6.5,0.0,Астрахань
1984-12-02,-11.5,-9.3,-6.2,0.5,Астрахань
1984-12-03,-17.2,-14.1,-10.4,0.0,Астрахань
1984-12-04,-18.9,-14.3,-10.0,0.0,Астрахань
1984-12-05,-15.4,-10.4,-4.3,0.0,Астрахань
1984-12-06,-10.0,-5.9,-2.1,0.0,Астрахань
1984-12-07,-4.7,-3.9,-3.3,0.2,Астрахань
1984-12-08,-13.7,-9.2,-4.3,0.0,Астрахань
1984-12-09,-12.3,-9.4,-4.4,0.0,Астрахань
1984-12-10,-9.7,-6.1,-2.4,0.4,Астрахань
1984-12-11,-2.6,0.4,4.3,0.0,Астрахань
1984-12-12,-1.5,0.7,3.6,0.0,Астрахань
1984-12-13,-2.1,-0.3,1.2,0.0,Астрахань
1984-12-14,-2.9,-2.1,-1.3,0.0,Астрахань
1984-12-15,-5.1,-3.4,-2.4,1.1,Астрахань
1984-12-16,-5.6,-4.3,-3.2,0.0,Астрахань
1984-12-17,-6.1,-3.7,-2.0,0.0,Астрахань
1984-12-18,-6.7,-4.7,-2.1,0.0,Астрахань
1984-12-19,-9.6,-6.2,0.0,0.0,Астрахань
1984-12-20,-11.5,-8.7,-4.4,0.0,Астрахань
1984-12-21,-12.6,-9.4,-5.4,0.0,Астрахань
1984-12-22,-12.1,-9.2,-7.0,0.0,Астрахань
1984-12-23,-14.7,-12.2,-8.5,0.0,Астрахань
1984-12-24,-13.5,-11.0,-5.6,0.0,Астрахань
1984-12-25,-10.9,-7.7,-2.5,0.0,Астрахань
1984-12-26,-12.3,-8.7,-2.7,0.0,Астрахань
1984-12-27,-13.6,-9.5,-4.3,0.0,Астрахань
1984-12-28,-15.3,-10.8,-4.3,0.0,Астрахань
1984-12-29,-14.6,-10.0,-4.9,0.0,Астрахань
1984-12-30,-9.9,-7.9,-5.3,0.0,Астрахань
1984-12-31,-16.0,-11.7,-6.8,0.0,Астрахань
1985-08-01,19.8,24.5,31.0,0.0,Астрахань
1985-08-02,20.8,25.5,31.1,0.0,Астрахань
1985-08-03,18.0,25.7,32.6,0.0,Астрахань
1985-08-04,18.3,26.2,34.9,0.0,Астрахань
1985-08-05,20.4,27.6,35.3,0.0,Астрахань
1985-08-06,23.5,28.4,35.2,0.0,Астрахань
1985-08-07,22.0,27.4,33.7,0.0,Астрахань
1985-08-08,22.0,27.3,32.6,0.0,Астрахань
1985-08-09,20.9,26.3,33.7,0.0,Астрахань
1985-08-10,19.4,25.5,32.3,0.0,Астрахань
1985-08-11,18.3,25.8,33.9,0.0,Астрахань
1985-08-12,18.2,26.5,35.5,0.0,Астрахань
1985-08-13,19.0,28.0,37.1,0.0,Астрахань
1985-08-14,18.8,26.0,33.9,0.0,Астрахань
1985-08-15,21.4,26.0,31.4,0.0,Астрахань
1985-08-16,20.5,24.1,29.7,0.0,Астрахань
1985-08-17,19.0,25.3,32.1,0.0,Астрахань
1985-08-18,16.1,25.2,32.6,0.0,Астрахань
1985-08-19,17.7,24.8,31.6,0.0,Астрахань
1985-08-20,17.1,24.4,31.7,0.0,Астрахань
1985-08-21,21.5,26.0,32.4,0.0,Астрахань
1985-08-22,18.5,21.5,30.1,9.1,Астрахань
1985-08-23,19.2,21.8,25.9,6.7,Астрахань
1985-08-24,18.0,22.1,27.4,0.0,Астрахань
1985-08-25,18.3,23.3,27.9,0.0,Астрахань
1985-08-26,15.4,21.0,25.4,0.0,Астрахань
1985-08-27,18.0,23.6,30.5,0.0,Астрахань
1985-08-28,19.1,24.5,31.6,0.0,Астрахань
1985-08-29,17.2,24.5,31.9,0.0,Астрахань
1985-08-30,18.8,23.6,29.4,0.0,Астрахань
1985-08-31,15.6,22.2,31.7,0.0,Астрахань
1985-09-01,17.1,22.2,27.3,0.0,Астрахань
1985-09-02,18.4,22.0,28.5,33.5,Астрахань
1985-09-03,15.9,20.9,27.4,0.5,Астрахань
1985-09-04,15.9,21.7,28.6,0.0,Астрахань
1985-09-05,17.3,19.4,24.2,1.7,Астрахань
1985-09-06,16.4,19.0,23.5,1.7,Астрахань
1985-09-07,14.5,18.4,23.8,2.5,Астрахань
1985-09-08,13.7,18.9,25.6,0.0,Астрахань
1985-09-09,13.6,19.6,26.6,0.0,Астрахань
1985-09-10,15.6,21.0,27.4,0.0,Астрахань
1985-09-11,17.8,22.3,28.7,0.0,Астрахань
1985-09-12,17.2,20.5,25.4,0.0,Астрахань
1985-09-13,14.1,19.3,26.0,0.0,Астрахань
1985-09-14,14.5,17.9,22.5,0.1,Астрахань
1985-09-15,11.4,15.6,20.5,0.0,Астрахань
1985-09-16,9.8,15.0,20.5,0.0,Астрахань
1985-09-17,7.4,15.0,22.0,0.0,Астрахань
1985-09-18,11.0,16.6,23.5,0.0,Астрахань
1985-09-19,12.5,15.3,19.6,6.4,Астрахань
1985-09-20,9.5,13.2,16.7,0.0,Астрахань
1985-09-21,9.8,12.8,18.3,1.2,Астрахань
1985-09-22,12.8,17.4,24.2,1.7,Астрахань
1985-09-23,14.3,19.1,25.6,0.0,Астрахань
1985-09-24,15.1,17.8,22.0,0.0,Астрахань
1985-09-25,9.3,13.6,18.9,0.0,Астрахань
1985-09-26,7.3,13.2,19.2,0.0,Астрахань
1985-09-27,9.5,12.6,15.6,5.0,Астрахань
1985-09-28,5.5,10.3,16.0,0.0,Астрахань
1985-09-29,6.0,11.6,17.9,0.0,Астрахань
1985-09-30,7.7,12.1,15.7,0.0,Астрахань
1985-10-01,5.3,8.5,13.9,4.5,Астрахань
1985-10-02,6.2,9.4,13.8,0.0,Астрахань
1985-10-03,9.8,12.8,16.6,0.4,Астрахань
1985-10-04,10.6,14.1,20.2,0.0,Астрахань
1985-10-05,10.2,14.1,17.9,0.0,Астрахань
1985-10-06,6.8,13.8,21.8,0.0,Астрахань
1985-10-07,8.7,13.8,20.5,0.0,Астрахань
1985-10-08,10.8,12.0,16.4,0.0,Астрахань
1985-10-09,8.6,12.1,14.5,0.0,Астрахань
1985-10-10,6.7,9.7,14.2,0.0,Астрахань
1985-10-11,3.9,5.6,9.8,0.0,Астрахань
1985-10-12,1.3,5.0,10.9,0.0,Астрахань
1985-10-13,1.6,6.3,11.8,0.0,Астрахань
1985-10-14,4.6,7.1,11.0,4.6,Астрахань
1985-10-15,6.6,10.1,16.3,0.0,Астрахань
1985-10-16,2.2,8.2,15.1,0.0,Астрахань
1985-10-17,5.7,9.3,13.9,0.0,Астрахань
1985-10-18,4.5,8.0,11.4,1.3,Астрахань
1985-10-19,-1.1,3.2,8.6,0.0,Астрахань
1985-10-20,-0.7,3.3,7.1,4.3,Астрахань
1985-10-21,2.0,6.2,11.5,2.1,Астрахань
1985-10-22,6.1,8.1,10.6,0.0,Астрахань
1985-10-23,6.8,8.3,10.3,0.0,Астрахань
1985-10-24,0.5,4.9,9.2,0.0,Астрахань
1985-10-25,-2.0,2.9,8.6,0.0,Астрахань
1985-10-26,2.5,5.6,9.8,0.0,Астрахань
1985-10-27,1.0,6.3,11.5,0.0,Астрахань
1985-10-28,4.3,6.1,8.8,0.0,Астрахань
1985-10-29,3.8,6.4,8.6,0.0,Астрахань
1985-10-30,-2.3,2.5,6.7,0.0,Астрахань
1985-10-31,-2.3,2.1,7.5,0.0,Астрахань
1985-11-01,-1.5,5.4,12.3,0.0,Астрахань
1985-11-02,-1.0,5.2,14.4,0.0,Астрахань
1985-11-03,0.8,7.7,14.6,0.0,Астрахань
1985-11-04,4.8,9.6,16.6,0.0,Астрахань
1985-11-05,5.8,7.8,10.9,0.9,Астрахань
1985-11-06,0.2,4.7,11.3,0.0,Астрахань
1985-11-07,5.1,7.3,9.9,0.0,Астрахань
1985-11-08,4.5,7.3,11.1,0.0,Астрахань
1985-11-09,5.8,7.7,9.2,0.0,Астрахань
1985-11-10,-0.4,3.9,8.5,1.0,Астрахань
1985-11-11,-1.5,1.6,5.6,0.0,Астрахань
1985-11-12,-0.7,3.4,7.7,0.0,Астрахань
1985-11-13,2.6,9.0,16.1,0.0,Астрахань
1985-11-14,2.9,7.5,10.6,0.0,Астрахань
1985-11-15,6.2,7.8,10.0,0.0,Астрахань
1985-11-16,4.9,7.1,8.7,0.0,Астрахань
1985-11-17,1.1,2.5,5.3,0.0,Астрахань
1985-11-18,-3.4,-0.2,2.7,0.0,Астрахань
1985-11-19,-6.1,-3.5,-0.7,0.0,Астрахань
1985-11-20,-6.5,-3.2,-0.3,0.0,Астрахань
1985-11-21,-2.7,-1.2,-0.4,3.0,Астрахань
1985-11-22,-4.4,-3.0,-1.1,6.6,Астрахань
1985-11-23,-11.9,-8.1,-4.3,0.0,Астрахань
1985-11-24,-14.7,-9.5,-5.3,0.0,Астрахань
1985-11-25,-8.4,-2.8,1.2,0.0,Астрахань
1985-11-26,0.5,2.2,4.3,0.0,Астрахань
1985-11-27,2.4,5.6,11.8,0.0,Астрахань
1985-11-28,0.2,2.7,7.0,0.0,Астрахань
1985-11-29,3.1,5.6,7.8,0.0,Астрахань
1985-11-30,3.1,5.0,7.9,0.0,Астрахань
1985-12-01,-1.9,0.6,4.4,0.5,Астрахань
1985-12-02,-6.7,-2.9,1.1,0.0,Астрахань
1985-12-03,-6.0,-3.5,-1.3,0.0,Астрахань
1985-12-04,-6.6,-4.2,-2.5,0.7,Астрахань
1985-12-05,-6.1,-3.5,-0.6,3.9,Астрахань
1985-12-06,-2.2,-0.6,0.3,2.0,Астрахань
1985-12-07,-2.4,-0.9,1.4,0.0,Астрахань
1985-12-08,1.2,2.3,3.6,0.0,Астрахань
1985-12-09,0.5,3.1,5.7,0.3,Астрахань
1985-12-10,-4.1,-0.7,4.7,0.0,Астрахань
1985-12-11,-4.3,-1.9,1.6,0.0,Астрахань
1985-12-12,-0.8,0.6,1.9,0.7,Астрахань
1985-12-13,-7.6,-5.0,0.1,0.0,Астрахань
1985-12-14,-11.2,-6.6,0.2,0.0,Астрахань
1985-12-15,-4.6,-1.9,-0.7,0.0,Астрахань
1985-12-16,-1.4,0.1,1.7,0.0,Астрахань
1985-12-17,-1.0,0.2,1.9,0.0,Астрахань
1985-12-18,-1.2,-0.6,0.9,0.0,Астрахань
1985-12-19,-2.7,-1.6,0.2,0.0,Астрахань
1985-12-20,-7.3,-5.4,-0.2,0.0,Астрахань
1985-12-21,-8.3,-4.2,3.4,0.0,Астрахань
1985-12-22,-3.1,-0.2,2.1,0.9,Астрахань
1985-12-23,-5.1,-0.9,3.4,0.0,Астрахань
1985-12-24,-5.8,-4.5,-3.1,0.3,Астрахань
1985-12-25,-4.4,-2.1,-1.4,0.0,Астрахань
1985-12-26,-3.8,-2.4,-0.4,0.0,Астрахань
1985-12-27,-1.6,-0.9,-0.4,0.0,Астрахань
1985-12-28,-3.5,-2.2,-0.5,0.0,Астрахань
1985-12-29,-3.7,-1.9,0.4,0.0,Астрахань
1985-12-30,0.0,0.9,2.5,0.0,Астрахань
1985-12-31,0.0,2.2,5.1,1.0,Астрахань
1986-08-01,18.3,26.8,33.1,0.0,Астрахань
1986-08-02,20.8,26.7,32.7,0.0,Астрахань
1986-08-03,19.7,25.6,30.9,0.0,Астрахань
1986-08-04,19.2,25.3,30.8,2.2,Астрахань
1986-08-05,18.0,24.9,31.1,0.0,Астрахань
1986-08-06,17.6,23.2,29.0,0.0,Астрахань
1986-08-07,17.6,23.8,30.8,0.0,Астрахань
1986-08-08,16.2,24.5,31.6,0.0,Астрахань
1986-08-09,17.2,24.0,31.2,0.0,Астрахань
1986-08-10,18.0,25.0,32.5,0.0,Астрахань
1986-08-11,19.1,22.3,27.5,4.0,Астрахань
1986-08-12,18.3,24.7,34.0,0.0,Астрахань
1986-08-13,20.7,26.2,32.4,0.0,Астрахань
1986-08-14,19.7,24.8,31.0,0.0,Астрахань
1986-08-15,18.4,25.8,33.0,0.0,Астрахань
1986-08-16,19.2,25.3,30.8,0.0,Астрахань
1986-08-17,16.1,22.1,28.9,0.0,Астрахань
1986-08-18,12.8,20.9,28.7,0.0,Астрахань
1986-08-19,14.2,21.0,27.6,0.0,Астрахань
1986-08-20,16.3,23.9,31.5,0.0,Астрахань
1986-08-21,18.9,25.4,33.1,0.0,Астрахань
1986-08-22,17.6,26.0,33.8,0.0,Астрахань
1986-08-23,15.9,21.9,29.4,0.7,Астрахань
1986-08-24,13.7,22.0,29.6,0.0,Астрахань
1986-08-25,15.2,22.7,30.5,0.0,Астрахань
1986-08-26,19.0,25.4,34.0,0.0,Астрахань
1986-08-27,18.9,23.0,28.6,0.0,Астрахань
1986-08-28,19.3,24.9,32.3,0.0,Астрахань
1986-08-29,18.7,24.7,32.2,0.0,Астрахань
1986-08-30,17.5,23.9,32.0,0.0,Астрахань
1986-08-31,17.3,23.2,31.0,0.0,Астрахань
1986-09-01,18.4,24.7,32.9,0.0,Астрахань
1986-09-02,19.1,25.2,30.8,0.0,Астрахань
1986-09-03,18.7,24.1,30.2,0.0,Астрахань
1986-09-04,16.1,21.8,27.7,0.0,Астрахань
1986-09-05,16.8,22.1,29.0,0.0,Астрахань
1986-09-06,16.7,22.0,29.3,0.6,Астрахань
1986-09-07,11.7,18.3,24.0,0.0,Астрахань
1986-09-08,11.0,19.0,25.7,0.0,Астрахань
1986-09-09,15.6,21.7,29.6,0.0,Астрахань
1986-09-10,17.2,22.7,29.2,0.0,Астрахань
1986-09-11,16.4,23.6,31.5,0.0,Астрахань
1986-09-12,15.4,22.1,29.0,0.0,Астрахань
1986-09-13,14.5,22.1,30.5,0.0,Астрахань
1986-09-14,13.5,22.0,30.2,0.0,Астрахань
1986-09-15,16.9,21.7,28.4,0.0,Астрахань
1986-09-16,13.5,18.8,23.2,0.0,Астрахань
1986-09-17,8.1,18.0,26.8,0.0,Астрахань
1986-09-18,16.9,22.4,31.1,0.0,Астрахань
1986-09-19,15.7,21.4,27.5,0.0,Астрахань
1986-09-20,12.6,16.5,23.0,0.0,Астрахань
1986-09-21,6.0,12.2,18.8,0.0,Астрахань
1986-09-22,11.2,15.8,23.5,0.0,Астрахань
1986-09-23,10.3,17.6,25.2,0.0,Астрахань
1986-09-24,15.1,18.9,24.3,0.0,Астрахань
1986-09-25,6.9,15.8,24.5,0.0,Астрахань
1986-09-26,9.5,12.6,20.6,1.5,Астрахань
1986-09-27,2.5,10.1,18.8,0.0,Астрахань
1986-09-28,5.3,9.3,15.3,0.0,Астрахань
1986-09-29,1.3,6.7,10.5,0.0,Астрахань
1986-09-30,-2.0,6.8,15.6,0.0,Астрахань
1986-10-01,9.6,13.4,19.2,0.0,Астрахань
1986-10-02,7.8,10.1,14.5,0.0,Астрахань
1986-10-03,-0.6,7.0,16.1,0.0,Астрахань
1986-10-04,8.6,13.9,20.0,0.0,Астрахань
1986-10-05,11.2,13.1,16.9,0.0,Астрахань
1986-10-06,4.8,9.2,13.8,0.0,Астрахань
1986-10-07,4.6,6.4,10.5,0.1,Астрахань
1986-10-08,-1.3,5.4,11.5,0.0,Астрахань
1986-10-09,3.5,10.5,18.7,0.0,Астрахань
1986-10-10,7.5,10.7,15.1,0.1,Астрахань
1986-10-11,3.0,6.8,12.3,0.0,Астрахань
1986-10-12,5.5,10.2,18.8,0.0,Астрахань
1986-10-13,5.1,8.6,12.7,0.0,Астрахань
1986-10-14,-0.5,4.8,12.7,0.0,Астрахань
1986-10-15,2.6,7.1,11.0,0.0,Астрахань
1986-10-16,-2.1,5.9,15.2,0.0,Астрахань
1986-10-17,1.3,7.6,17.1,0.0,Астрахань
1986-10-18,1.0,8.9,18.4,0.0,Астрахань
1986-10-19,2.1,7.9,13.9,0.0,Астрахань
1986-10-20,2.0,7.2,12.2,0.0,Астрахань
1986-10-21,7.3,12.0,18.2,0.0,Астрахань
1986-10-22,6.2,10.8,17.3,0.0,Астрахань
1986-10-23,7.3,10.0,14.0,1.1,Астрахань
1986-10-24,-0.7,7.2,14.2,0.0,Астрахань
1986-10-25,-1.0,7.6,15.4,0.0,Астрахань
1986-10-26,3.6,9.7,19.3,0.0,Астрахань
1986-10-27,8.5,10.7,12.8,1.7,Астрахань
1986-10-28,4.9,7.8,11.4,0.0,Астрахань
1986-10-29,6.5,7.3,9.5,0.0,Астрахань
1986-10-30,5.4,6.6,9.2,0.0,Астрахань
1986-10-31,4.7,6.9,9.7,0.0,Астрахань
1986-11-01,0.0,4.4,9.0,0.0,Астрахань
1986-11-02,-0.4,3.0,7.3,0.0,Астрахань
1986-11-03,1.8,6.0,10.4,0.0,Астрахань
1986-11-04,7.1,8.1,10.2,1.1,Астрахань
1986-11-05,0.2,5.0,9.9,0.1,Астрахань
1986-11-06,-1.9,3.7,9.2,0.0,Астрахань
1986-11-07,1.9,4.8,6.7,2.0,Астрахань
1986-11-08,1.9,3.3,5.1,0.0,Астрахань
1986-11-09,2.8,4.2,6.3,0.1,Астрахань
1986-11-10,2.7,3.5,5.9,9.4,Астрахань
1986-11-11,-1.6,0.1,2.8,0.0,Астрахань
1986-11-12,-1.3,1.0,5.9,0.0,Астрахань
1986-11-13,0.1,3.5,8.9,0.0,Астрахань
1986-11-14,-1.2,2.8,7.9,1.4,Астрахань
1986-11-15,-4.2,-0.9,2.5,0.0,Астрахань
1986-11-16,-5.7,-1.5,3.3,0.0,Астрахань
1986-11-17,-6.0,-1.4,4.3,0.0,Астрахань
1986-11-18,-7.5,-1.6,5.1,0.0,Астрахань
1986-11-19,-4.9,-0.7,5.1,0.0,Астрахань
1986-11-20,-2.0,-0.5,1.2,0.0,Астрахань
1986-11-21,-1.9,-0.3,1.1,0.4,Астрахань
1986-11-22,-2.0,-0.6,2.0,0.0,Астрахань
1986-11-23,-3.7,-1.0,2.6,0.0,Астрахань
1986-11-24,-2.7,-2.0,0.4,0.0,Астрахань
1986-11-25,-5.1,-3.8,-0.9,0.0,Астрахань
1986-11-26,-6.6,-5.1,-1.6,0.0,Астрахань
1986-11-27,-10.7,-6.5,-2.2,0.0,Астрахань
1986-11-28,-4.9,-4.1,-3.2,0.0,Астрахань
1986-11-29,-5.4,-4.2,-2.8,0.0,Астрахань
1986-11-30,-5.9,-3.2,-0.3,0.9,Астрахань
1986-12-01,-3.8,-2.5,-0.8,4.5,Астрахань
1986-12-02,-6.6,-3.6,-1.8,0.0,Астрахань
1986-12-03,-6.4,-2.4,2.2,0.0,Астрахань
1986-12-04,-6.5,-2.4,2.1,0.5,Астрахань
1986-12-05,-0.6,4.6,7.7,4.9,Астрахань
1986-12-06,-1.5,2.7,6.4,0.0,Астрахань
1986-12-07,1.5,7.1,11.8,0.0,Астрахань
1986-12-08,-2.5,2.2,8.7,0.0,Астрахань
1986-12-09,-9.3,-5.8,-2.4,0.0,Астрахань
1986-12-10,-12.2,-7.4,-1.1,0.0,Астрахань
1986-12-11,-9.8,-4.1,4.9,0.0,Астрахань
1986-12-12,-6.9,-1.3,6.3,0.0,Астрахань
1986-12-13,-7.1,-4.8,-2.6,0.0,Астрахань
1986-12-14,-14.1,-9.4,-3.9,0.0,Астрахань
1986-12-15,-7.4,-1.3,4.1,0.0,Астрахань
1986-12-16,-10.4,-5.3,0.8,0.0,Астрахань
1986-12-17,-12.2,-8.4,-5.5,1.1,Астрахань
1986-12-18,-5.6,-2.5,0.7,0.0,Астрахань
1986-12-19,-2.2,0.9,3.8,0.0,Астрахань
1986-12-20,-1.9,-0.6,1.4,0.0,Астрахань
1986-12-21,-4.5,-1.8,0.6,0.1,Астрахань
1986-12-22,-1.6,-0.3,0.9,0.4,Астрахань
1986-12-23,-3.6,-2.7,0.1,0.0,Астрахань
1986-12-24,-2.9,0.1,2.4,2.1,Астрахань
1986-12-25,-1.6,-0.3,1.4,0.4,Астрахань
1986-12-26,-1.1,-0.6,0.4,0.0,Астрахань
1986-12-27,-1.9,-1.1,0.2,0.0,Астрахань
1986-12-28,-4.0,-1.8,-0.4,4.6,Астрахань
1986-12-29,-8.1,-5.6,-3.3,0.0,Астрахань
1986-12-30,-5.4,-3.3,-0.5,1.5,Астрахань
1986-12-31,-6.7,-1.9,1.8,2.7,Астрахань
1987-08-01,19.2,23.8,30.9,0.0,Астрахань
1987-08-02,18.5,23.7,29.6,1.1,Астрахань
1987-08-03,19.6,25.7,33.5,0.0,Астрахань
1987-08-04,20.7,25.5,29.8,0.1,Астрахань
1987-08-05,18.1,23.7,30.2,0.0,Астрахань
1987-08-06,15.8,23.9,31.4,0.0,Астрахань
1987-08-07,18.5,26.1,34.6,0.0,Астрахань
1987-08-08,21.7,26.5,32.2,0.0,Астрахань
1987-08-09,19.0,26.1,34.8,0.0,Астрахань
1987-08-10,19.7,26.1,32.6,7.5,Астрахань
1987-08-11,19.0,24.4,30.2,0.0,Астрахань
1987-08-12,16.2,21.0,26.6,1.1,Астрахань
1987-08-13,17.7,21.6,27.7,0.5,Астрахань
1987-08-14,17.9,22.2,29.2,15.2,Астрахань
1987-08-15,15.7,19.8,27.0,8.1,Астрахань
1987-08-16,14.7,19.8,25.4,0.0,Астрахань
1987-08-17,14.0,19.8,26.2,0.0,Астрахань
1987-08-18,19.8,21.9,27.7,0.8,Астрахань
1987-08-19,17.2,19.1,22.2,0.6,Астрахань
1987-08-20,15.2,18.8,23.6,0.0,Астрахань
1987-08-21,14.4,19.1,24.5,0.0,Астрахань
1987-08-22,13.2,19.7,27.0,0.0,Астрахань
1987-08-23,14.1,21.0,27.8,0.0,Астрахань
1987-08-24,18.2,20.3,24.4,2.2,Астрахань
1987-08-25,17.4,20.9,26.0,0.1,Астрахань
1987-08-26,15.9,21.8,27.7,0.0,Астрахань
1987-08-27,16.0,20.7,25.8,0.0,Астрахань
1987-08-28,10.8,18.6,25.6,0.0,Астрахань
1987-08-29,9.7,17.9,26.0,0.0,Астрахань
1987-08-30,11.7,19.5,28.5,0.0,Астрахань
1987-08-31,16.0,18.9,24.4,13.0,Астрахань
1987-09-01,10.2,16.6,23.8,0.0,Астрахань
1987-09-02,14.0,15.9,19.4,3.6,Астрахань
1987-09-03,11.2,15.2,20.0,0.0,Астрахань
1987-09-04,10.7,16.5,23.2,0.0,Астрахань
1987-09-05,11.3,17.8,25.0,0.0,Астрахань
1987-09-06,11.0,14.4,19.1,0.0,Астрахань
1987-09-07,9.7,14.7,19.8,0.0,Астрахань
1987-09-08,9.2,14.6,20.6,0.0,Астрахань
1987-09-09,6.9,14.7,23.4,0.0,Астрахань
1987-09-10,8.1,15.7,25.2,0.0,Астрахань
1987-09-11,10.7,17.4,26.1,1.7,Астрахань
1987-09-12,12.3,16.8,22.5,0.0,Астрахань
1987-09-13,8.5,15.2,23.2,0.0,Астрахань
1987-09-14,14.0,16.1,20.3,4.0,Астрахань
1987-09-15,14.9,16.3,19.0,2.7,Астрахань
1987-09-16,13.7,17.2,20.6,0.0,Астрахань
1987-09-17,11.6,15.4,19.5,0.0,Астрахань
1987-09-18,9.1,13.1,17.4,0.0,Астрахань
1987-09-19,7.3,11.7,16.2,0.0,Астрахань
1987-09-20,5.2,13.1,20.8,0.0,Астрахань
1987-09-21,12.3,17.2,24.6,0.0,Астрахань
1987-09-22,10.4,13.0,18.2,0.6,Астрахань
1987-09-23,7.6,11.0,14.6,0.3,Астрахань
1987-09-24,10.4,13.7,18.6,0.0,Астрахань
1987-09-25,9.6,15.9,24.2,0.0,Астрахань
1987-09-26,11.4,17.9,26.0,0.0,Астрахань
1987-09-27,12.9,17.1,24.6,0.0,Астрахань
1987-09-28,13.8,17.3,26.5,0.0,Астрахань
1987-09-29,10.5,18.5,28.1,0.0,Астрахань
1987-09-30,13.7,16.7,21.3,0.0,Астрахань
1987-10-01,10.7,12.8,19.3,0.7,Астрахань
1987-10-02,8.0,10.3,12.9,2.3,Астрахань
1987-10-03,4.1,7.9,12.7,0.0,Астрахань
1987-10-04,4.1,8.5,14.1,0.0,Астрахань
1987-10-05,6.5,10.0,15.1,0.0,Астрахань
1987-10-06,8.1,10.5,14.1,0.0,Астрахань
1987-10-07,8.1,10.3,14.1,0.0,Астрахань
1987-10-08,3.9,8.4,16.0,0.0,Астрахань
1987-10-09,4.2,9.1,15.2,0.0,Астрахань
1987-10-10,2.8,8.1,14.8,0.0,Астрахань
1987-10-11,1.4,8.4,15.3,0.0,Астрахань
1987-10-12,4.3,8.8,16.1,0.0,Астрахань
1987-10-13,4.8,8.6,13.0,0.0,Астрахань
1987-10-14,5.1,9.4,14.5,0.0,Астрахань
1987-10-15,5.4,8.9,14.8,0.0,Астрахань
1987-10-16,4.3,8.5,15.5,0.0,Астрахань
1987-10-17,5.3,10.3,17.8,0.0,Астрахань
1987-10-18,4.6,9.1,15.7,0.0,Астрахань
1987-10-19,5.8,10.0,16.7,0.0,Астрахань
1987-10-20,3.9,9.7,18.3,0.0,Астрахань
1987-10-21,0.4,8.1,16.6,0.0,Астрахань
